,Price,N_rooms,Surface_m2,Link,Zone,Price_per_m2
270,750,1,14.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/164336897.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,53.57142857142857
271,735,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/164504581.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,40.833333333333336
272,630,1,13.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/164548271.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,48.46153846153846
273,655,1,13.42,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/163615723.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,48.80774962742176
274,900,1,24.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/trudaine-maubeuge/160812147.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,37.5
275,1200,2,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/164175703.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,40.0
276,880,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/164026763.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,32.592592592592595
277,890,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/164280365.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,40.45454545454545
278,880,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/164527451.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,32.592592592592595
279,680,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/nation-alexandre-dumas/162209409.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,45.333333333333336
280,890,1,13.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/162453557.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,68.46153846153847
281,860,1,24.8,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/161989749.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,34.67741935483871
