,Price,N_rooms,Surface_m2,Link,Zone,Price_per_m2
240,1150,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/164540225.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.333333333333336
241,715,1,13.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/monnaie/163425367.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,55.0
242,560,1,9.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/notre-dame-des-champs/163814623.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,62.22222222222222
243,1140,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-1er-75/saint-germain-l-auxerrois/164436531.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,57.0
244,1104,2,22.42,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/archives/162723227.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,49.24174843889384
245,1100,1,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/arsenal/163955011.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,42.30769230769231
246,1100,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/arsenal/162832705.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,44.0
247,725,1,18.6,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/161783333.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.97849462365591
248,550,1,15.7,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/notre-dame-des-champs/163429839.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,35.031847133757964
249,895,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/164008843.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,52.64705882352941
250,1190,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/ile-saint-louis/164095361.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,54.09090909090909
251,715,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/ile-de-la-cite/164276975.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,47.666666666666664
252,1100,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/164523813.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,39.285714285714285
253,1060,1,27.55,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/163749225.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.475499092558984
254,1200,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/164268503.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,44.44444444444444
255,800,1,14.5,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/164269057.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,55.172413793103445
256,1190,1,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/163886839.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,37.1875
257,975,1,24.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/164429513.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,40.625
258,994,1,22.65,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/162161911.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,43.88520971302429
259,990,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/164301421.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,39.6
260,980,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/162539499.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,32.666666666666664
261,1006,1,23.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/163421793.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,43.73913043478261
262,1200,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/164351725.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,57.142857142857146
263,810,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/164086391.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,47.64705882352941
264,1000,1,18.47,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/164257825.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,54.141851651326476
265,1110,1,24.91,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/164328303.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,44.56041750301084
266,1100,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/159846093.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,55.0
267,990,1,24.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/163250813.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,41.25
268,985,1,13.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/163713419.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,75.76923076923077
269,950,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/163311995.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,45.23809523809524
270,1100,1,31.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/162961913.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,35.483870967741936
271,1150,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/arts-et-metiers/159934195.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.333333333333336
272,980,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/odeon/160493431.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,65.33333333333333
273,1120,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/montorgueil-saint-denis/159572423.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,50.90909090909091
274,920,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/monnaie/164224763.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,36.8
275,1200,2,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/164467367.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,42.857142857142854
276,1000,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/arts-et-metiers/162470179.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,50.0
277,947,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/monnaie/163785959.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,47.35
278,1153,1,26.76,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/163999037.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,43.086696562032884
279,1095,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/162628519.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,64.41176470588235
280,1090,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/saint-placide/161834021.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,60.55555555555556
281,850,2,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/arts-et-metiers/164536371.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.63636363636363
282,705,1,18.29,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/160112749.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.54565336249317
283,790,1,16.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/164238655.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,49.375
284,1100,1,29.68,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/164029981.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,37.06199460916442
285,1100,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/163578969.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,50.0
286,1110,1,26.75,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/163799205.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,41.495327102803735
287,1160,2,33.55,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/164380659.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,34.575260804769
288,1077,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/164343721.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,43.08
289,950,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/sorbonne/162394927.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,43.18181818181818
290,1080,2,30.45,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/164518349.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,35.467980295566505
291,1042,1,27.95,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/164252371.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,37.280858676207515
292,1100,2,33.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/164069571.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,33.333333333333336
293,1096,1,33.21,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/163106127.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,33.00210779885577
294,1130,1,27.22,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/164264591.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,41.51359294636297
295,780,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/saint-victor/160998653.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,43.333333333333336
296,917,1,25.04,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/arts-et-metiers/164536405.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,36.62140575079872
297,1050,1,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/163254247.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,40.38461538461539
298,1115,1,34.09,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/164522759.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,32.707538867703136
299,905,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/163746031.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,33.51851851851852
300,905,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/164527579.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,33.51851851851852
301,850,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-1er-75/162920587.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,40.476190476190474
302,815,2,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/163824679.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.80952380952381
303,800,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-1er-75/les-halles/162636275.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,40.0
304,1050,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/saint-merri/161236423.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.888888888888886
305,595,1,13.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/164107659.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,45.76923076923077
